Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH3OHvt=0-2,Methanol,5(-1)-4(-1)E2vt=0,241.767234,-4.23611,40.39125,-3.8472
CH3OHvt=0-2,Methanol,5(0)+-4(0)+vt=0,241.791352,-4.21843,34.81718,-3.8215
CH3OHvt=0-2,Methanol,5(4)--4(4)-vt=0,241.806524,-4.6615,115.16019,-4.3809
CH3OHvt=0-2,Methanol,5(3)+-4(3)+vt=0,241.832718,-4.41267,84.61783,-4.0879
CH3OHvt=0-2,Methanol,5(2)--4(2)-vt=0,241.842284,-4.29115,72.52975,-3.9489
CH3OHvt=0-2,Methanol,5(-3)-4(-3)E2vt=0,241.852299,-4.40954,97.53028,-4.1035
CH3OHvt=0-2,Methanol,5(1)-4(1)E1vt=0,241.879025,-4.2247,55.87058,-3.8584
CH3OHvt=0-2,Methanol,5(2)+-4(2)+vt=0,241.887674,-4.29086,72.53337,-3.9487
CH3OHvt=0-2,Methanol,5(2)-4(2)E1vt=0,241.904643,-4.29832,57.06886,-3.9338
CH3OHvt=0-2,Methanol,14(-1)-13(-2)E2vt=0,242.446084,-4.64012,248.93163,-4.1333
CH3OHvt=0-2,Methanol,5(1)--4(1)-vt=0,243.915788,-4.22432,49.65932,-3.8526
CH3OHvt=0-2,Methanol,9(1)-8(0)E1vt=1,244.337983,-4.39198,395.64446,-4.2845
CH3OHvt=0-2,Methanol,19(3)--19(2)+vt=0,246.873301,-4.09436,490.64861,-3.8165
CH3OHvt=0-2,Methanol,16(2)-15(3)E1vt=0,247.16195,-4.5897,338.1386,-4.1641
CH3OHvt=0-2,Methanol,4(2)+-5(1)+vt=0,247.228587,-4.66612,60.92417,-4.4036
CH3OHvt=0-2,Methanol,18(3)--18(2)+vt=0,247.610918,-4.09123,446.58,-3.7737
CH3OHvt=0-2,Methanol,17(3)--17(2)+vt=0,248.282424,-4.08858,404.8275,-3.7359
CH3OHvt=0-2,Methanol,16(3)--16(2)+vt=0,248.885468,-4.08639,365.39246,-3.7032
CH3OHvt=0-2,Methanol,16(-3)-15(-4)E2vt=0,249.192836,-4.59561,378.27556,-4.2316
CH3OHvt=0-2,Methanol,15(3)--15(2)+vt=0,249.419924,-4.08475,328.27486,-3.6759
CH3OHvt=0-2,Methanol,7(4)--8(3)-vt=0,249.443301,-4.82848,145.33223,-4.4701
CH3OHvt=0-2,Methanol,7(4)+-8(3)+vt=0,249.451842,-4.82847,145.3312,-4.4701
CH3OHvt=0-2,Methanol,14(3)--14(2)+vt=0,249.887467,-4.08377,293.47478,-3.6543
CH3OHvt=0-2,Methanol,13(3)--13(2)+vt=0,250.291181,-4.08347,260.99237,-3.6387
CH3OHvt=0-2,Methanol,11(0)+-10(1)+vt=0,250.506853,-4.37386,153.09795,-3.8429
CH3OHvt=0-2,Methanol,12(3)--12(2)+vt=0,250.6352,-4.08403,230.82783,-3.6296
CH3OHvt=0-2,Methanol,11(3)--11(2)+vt=0,250.924398,-4.08554,202.98139,-3.6275
CH3OHvt=0-2,Methanol,10(3)--10(2)+vt=0,251.164108,-4.08828,177.45475,-3.6332
CH3OHvt=0-2,Methanol,9(3)--9(2)+vt=0,251.359888,-4.09278,154.24818,-3.6479
CH3OHvt=0-2,Methanol,8(3)--8(2)+vt=0,251.517309,-4.09965,133.36049,-3.6731
CH3OHvt=0-2,Methanol,7(3)--7(2)+vt=0,251.641787,-4.11036,114.79197,-3.7115
CH3OHvt=0-2,Methanol,6(3)--6(2)+vt=0,251.738437,-4.12747,98.54571,-3.7674
CH3OHvt=0-2,Methanol,5(3)--5(2)+vt=0,251.811956,-4.15705,84.61764,-3.8495
CH3OHvt=0-2,Methanol,4(3)--4(2)+vt=0,251.866524,-4.21461,73.01228,-3.9775
CH3OHvt=0-2,Methanol,3(3)--3(2)+vt=0,251.905729,-4.36054,63.72691,-4.2192
CH3OHvt=0-2,Methanol,3(3)+-3(2)-vt=0,251.917065,-4.36052,63.72745,-4.2192
CH3OHvt=0-2,Methanol,8(3)+-8(2)-vt=0,251.984837,-4.09726,133.35991,-3.6715
CH3OHvt=0-2,Methanol,9(3)+-9(2)-vt=0,252.090409,-4.08904,154.24727,-3.6454
CH3OHvt=0-2,Methanol,10(3)+-10(2)-vt=0,252.252849,-4.08274,177.45377,-3.6295
CH3OHvt=0-2,Methanol,11(3)+-11(2)-vt=0,252.485675,-4.0775,202.98007,-3.6221
CH3OHvt=0-2,Methanol,12(3)+-12(2)-vt=0,252.803388,-4.07277,230.82398,-3.622
CH3OHvt=0-2,Methanol,13(3)+-13(2)-vt=0,253.221376,-4.06833,260.9848,-3.6285
CH3OHvt=0-2,Methanol,14(3)+-14(2)-vt=0,253.755809,-4.06375,293.46332,-3.6408
CH3OHvt=0-2,Methanol,2(0)-1(-1)E2vt=0,254.015377,-4.72074,20.08959,-4.6659
CH3OHvt=0-2,Methanol,11(5)-12(4)E1vt=0,254.419419,-4.74731,289.22346,-4.42
CH3OHvt=0-2,Methanol,16(3)+-16(2)-vt=0,255.241888,-4.05349,365.36948,-3.681
CH3OHvt=0-2,Methanol,17(3)+-17(2)-vt=0,256.228714,-4.04753,404.79306,-3.7082
CH3OHvt=0-2,Methanol,18(3)+-18(2)-vt=0,257.402086,-4.0407,446.53194,-3.7396
CH3OHvt=0-2,Methanol,19(3)+-19(2)-vt=0,258.780248,-4.03302,490.58268,-3.7751
CH3OHvt=0-2,Methanol,12(6)-13(5)E1vt=0,261.704409,-4.75009,359.76917,-4.5007
CH3OHvt=0-2,Methanol,2(1)-1(0)E1vt=0,261.805675,-4.25392,28.01124,-4.2234
